order_id,customer_id,sales_rep_id,order_date,order_status
774,5,2,2025-12-06,Delivered
775,29,8,2026-08-11,Delivered
776,42,9,2026-01-27,Delivered
777,18,5,2025-07-11,Delivered
778,34,7,2025-02-05,Delivered
779,29,8,2026-05-26,Delivered
780,21,5,2025-10-14,Delivered
781,17,6,2026-06-23,Delivered
782,49,11,2026-01-27,Delivered
783,20,6,2026-05-12,Delivered
784,17,4,2026-02-02,Delivered
785,2,2,2025-08-13,Delivered
786,32,7,2026-04-29,Cancelled
787,17,4,2025-04-13,Delivered
788,44,9,2025-02-27,Delivered
789,19,4,2026-02-02,Delivered
790,19,6,2026-08-30,Delivered
791,2,3,2026-08-29,Delivered
792,33,7,2026-08-05,Delivered
793,32,7,2026-05-20,Delivered
794,3,3,2025-04-03,Delivered
795,30,8,2026-06-24,Delivered
796,49,11,2025-07-26,Delivered
797,3,1,2025-11-28,Delivered
798,44,10,2025-05-26,Cancelled
799,42,10,2026-01-18,Delivered
800,18,4,2025-12-11,Cancelled
801,49,11,2026-03-24,Delivered
802,42,10,2025-06-28,Delivered
803,50,11,2026-08-27,Delivered
804,18,4,2026-12-07,Shipped
805,56,12,2026-12-20,Processing
806,2,3,2026-08-05,Delivered
807,15,6,2026-09-19,Delivered
808,6,3,2026-05-24,Delivered
809,57,12,2025-12-22,Delivered
810,50,11,2025-04-01,Delivered
811,15,6,2025-09-29,Delivered
812,49,11,2025-09-20,Delivered
813,43,9,2026-03-25,Delivered
814,51,11,2026-05-20,Delivered
815,50,11,2025-04-14,Delivered
816,49,11,2025-03-17,Delivered
817,17,4,2025-11-23,Delivered
818,51,11,2025-06-24,Delivered
819,56,12,2026-07-15,Delivered
820,51,11,2026-09-21,Delivered
821,7,2,2026-11-01,Delivered
822,19,4,2025-04-14,Delivered
823,43,10,2026-07-22,Delivered
824,16,4,2025-11-01,Delivered
825,50,11,2026-07-17,Delivered
826,21,5,2025-01-04,Delivered
827,34,7,2026-10-03,Delivered
828,7,2,2025-07-31,Cancelled
829,51,11,2026-04-30,Delivered
830,30,8,2026-04-28,Delivered
831,21,5,2026-07-12,Delivered
832,7,1,2026-01-14,Delivered
833,18,5,2026-04-22,Delivered
834,43,9,2025-06-04,Delivered
835,50,11,2025-12-19,Cancelled
836,15,4,2026-08-27,Delivered
837,29,8,2026-06-20,Delivered
838,30,7,2025-08-30,Delivered
839,30,7,2025-02-05,Delivered
840,7,1,2026-04-05,Cancelled
841,5,2,2025-07-17,Delivered
842,29,7,2026-12-01,Processing
843,19,6,2025-09-22,Delivered
844,3,3,2025-03-10,Delivered
845,51,11,2025-11-30,Delivered
846,49,11,2025-01-13,Delivered
847,6,3,2025-06-03,Delivered
848,55,12,2025-04-13,Delivered
849,51,11,2026-07-03,Delivered
850,30,8,2026-11-02,Delivered
851,21,6,2025-10-10,Delivered
852,21,5,2026-12-12,Processing
853,42,9,2025-12-06,Delivered
854,55,12,2025-10-03,Delivered
855,18,5,2025-11-07,Delivered
856,4,1,2026-12-03,Delivered
857,44,10,2026-03-30,Delivered
858,34,7,2026-03-03,Delivered
859,55,12,2025-08-05,Delivered
860,51,11,2026-06-13,Delivered
861,3,3,2025-06-12,Delivered
862,49,11,2025-05-19,Delivered
863,50,11,2025-07-25,Delivered
864,55,12,2025-02-21,Delivered
865,31,7,2026-04-21,Delivered
866,20,6,2025-09-05,Delivered
867,33,8,2026-05-01,Delivered
868,43,9,2025-09-22,Delivered
869,2,3,2026-01-31,Delivered
870,51,11,2025-08-08,Delivered
871,41,9,2025-10-03,Delivered
872,1,1,2026-11-30,Delivered
873,49,11,2026-09-08,Delivered
874,43,10,2025-11-09,Delivered
875,51,11,2026-01-21,Delivered
876,18,6,2026-04-23,Delivered
877,33,7,2026-02-11,Delivered
878,57,12,2026-11-10,Delivered
879,34,8,2026-09-01,Delivered
880,3,2,2026-05-09,Delivered
881,17,6,2025-10-11,Cancelled
882,18,4,2026-10-30,Delivered
883,55,12,2025-09-04,Delivered
884,6,1,2026-11-29,Delivered
885,17,5,2025-10-30,Delivered
886,33,7,2025-02-06,Delivered
887,42,10,2025-08-16,Delivered
888,20,5,2026-11-19,Delivered
889,51,11,2026-11-05,Delivered
890,5,2,2026-04-28,Delivered
891,43,9,2026-07-27,Delivered
892,34,7,2025-12-10,Delivered
893,29,8,2025-11-11,Delivered
894,18,4,2026-08-23,Delivered
895,33,7,2026-10-12,Delivered
896,31,8,2025-07-19,Delivered
897,3,1,2026-02-28,Delivered
898,19,6,2025-07-25,Delivered
899,6,3,2026-04-14,Delivered
900,30,7,2025-03-24,Delivered
901,1,2,2025-03-01,Delivered
902,33,7,2025-06-22,Delivered
903,5,2,2025-04-01,Delivered
904,21,5,2026-02-18,Delivered
905,31,8,2025-02-08,Cancelled
906,44,9,2025-11-26,Delivered
907,34,7,2025-01-05,Delivered
908,18,4,2025-12-19,Delivered
909,18,4,2026-08-26,Delivered
910,56,12,2025-11-02,Delivered
911,31,8,2026-09-03,Delivered
912,20,5,2025-05-18,Delivered
913,6,2,2025-07-12,Delivered
914,43,9,2025-08-18,Delivered
915,33,7,2025-01-23,Delivered
916,34,7,2026-12-30,Delivered
917,17,6,2026-10-18,Delivered
918,57,12,2026-09-01,Delivered
919,2,1,2025-01-21,Delivered
920,5,2,2026-01-25,Delivered
921,7,3,2025-06-06,Delivered
922,29,7,2025-11-05,Delivered
923,34,7,2025-10-04,Delivered
924,31,7,2025-04-18,Delivered
925,31,7,2025-04-19,Delivered
926,57,12,2026-06-20,Delivered
927,7,3,2025-10-30,Delivered
928,42,10,2025-08-01,Delivered
929,1,1,2025-01-03,Delivered
930,42,9,2026-08-11,Delivered
931,3,3,2026-06-08,Delivered
932,34,8,2025-09-20,Cancelled
933,18,4,2025-10-31,Delivered
934,51,11,2025-06-28,Delivered
935,18,6,2026-11-25,Delivered
936,1,1,2025-02-16,Delivered
937,19,5,2025-06-24,Cancelled
938,51,11,2025-10-02,Delivered
939,7,2,2025-12-17,Delivered
940,18,5,2026-04-13,Delivered
941,49,11,2026-05-05,Delivered
942,43,9,2026-12-14,Delivered
943,30,8,2026-08-28,Delivered
944,49,11,2026-01-24,Delivered
945,30,8,2025-05-14,Delivered
946,29,7,2026-02-26,Delivered
947,1,3,2025-11-18,Delivered
948,43,9,2026-08-14,Cancelled
949,51,11,2026-11-17,Delivered
950,30,8,2025-09-12,Delivered
951,51,11,2026-07-26,Delivered
952,31,8,2025-06-10,Delivered
953,3,2,2025-06-19,Delivered
954,57,12,2025-12-05,Delivered
955,34,8,2026-07-18,Delivered
956,29,8,2025-03-22,Delivered
957,29,7,2026-05-26,Cancelled
958,2,2,2026-11-01,Delivered
959,32,7,2026-07-25,Delivered
960,34,7,2026-09-26,Delivered
961,56,12,2026-04-13,Delivered
962,50,11,2025-08-17,Delivered
963,34,8,2026-09-27,Delivered
964,4,3,2025-04-27,Delivered
965,19,6,2025-12-16,Cancelled
966,32,8,2025-10-26,Delivered
967,51,11,2025-02-16,Delivered
968,4,3,2026-02-24,Delivered
969,56,12,2025-05-04,Delivered
970,43,9,2025-07-15,Delivered
971,55,12,2025-02-17,Delivered
972,29,7,2026-04-07,Cancelled
973,31,7,2025-01-05,Delivered
974,50,11,2026-03-20,Delivered
975,42,9,2025-07-01,Delivered
976,5,3,2025-05-12,Delivered
977,31,8,2025-11-26,Delivered
978,55,12,2026-09-16,Delivered
979,57,12,2025-12-18,Delivered
980,29,8,2025-05-22,Delivered
981,51,11,2026-07-15,Delivered
982,43,10,2026-10-02,Shipped
983,57,12,2025-05-16,Delivered
984,34,7,2026-12-12,Processing
985,30,8,2026-07-30,Delivered
986,18,5,2026-07-01,Delivered
987,5,2,2026-06-20,Delivered
988,3,2,2026-11-18,Delivered
989,57,12,2025-06-14,Delivered
990,42,10,2025-03-05,Delivered
991,2,2,2026-07-09,Delivered
992,43,9,2026-11-23,Delivered
993,21,6,2026-07-29,Delivered
994,18,6,2026-12-14,Delivered
995,20,6,2026-01-26,Delivered
996,3,3,2026-07-20,Delivered
997,51,11,2026-09-28,Delivered
998,43,10,2026-10-11,Delivered
999,43,9,2026-07-14,Delivered
1000,18,4,2025-07-18,Cancelled
1001,7,1,2025-03-18,Delivered
1002,21,5,2025-05-03,Delivered
1003,5,3,2025-09-28,Delivered
1004,19,6,2025-01-06,Delivered
1005,6,2,2025-02-10,Delivered
1006,34,8,2026-10-03,Delivered
1007,32,7,2026-08-10,Delivered
1008,31,7,2025-11-22,Delivered
1009,6,3,2026-06-02,Delivered
1010,20,4,2025-04-05,Delivered
1011,20,4,2025-12-06,Cancelled
1012,32,7,2026-09-26,Delivered
1013,29,7,2025-12-21,Cancelled
1014,51,11,2026-11-30,Shipped
1015,21,6,2025-04-27,Delivered
1016,55,12,2025-01-26,Delivered
1017,29,7,2026-06-05,Delivered
1018,7,3,2026-10-30,Delivered
1019,7,3,2025-04-09,Delivered
1020,3,3,2026-10-04,Delivered
1021,51,11,2025-08-07,Delivered
1022,32,8,2025-07-30,Delivered
1023,43,9,2025-03-15,Delivered
1024,2,1,2025-12-06,Delivered
1025,32,7,2025-09-15,Delivered
1026,20,6,2026-02-22,Delivered
1027,2,3,2025-11-20,Delivered
1028,34,7,2025-01-07,Delivered
1029,2,1,2026-08-23,Delivered
1030,5,3,2026-05-30,Delivered
1031,18,5,2025-03-30,Delivered
1032,2,1,2026-11-08,Delivered
1033,43,10,2025-05-20,Cancelled
1034,18,6,2025-05-28,Delivered
1035,32,7,2025-01-12,Delivered
1036,32,8,2025-01-06,Delivered
1037,18,6,2025-03-29,Delivered
1038,7,3,2025-12-19,Delivered
1039,6,1,2025-05-26,Delivered
1040,7,1,2025-09-16,Delivered
1041,51,11,2026-08-04,Delivered
1042,18,4,2025-03-16,Delivered
1043,43,10,2025-07-22,Cancelled
1044,5,3,2026-01-01,Delivered
1045,34,7,2025-10-19,Delivered
1046,19,6,2026-04-07,Delivered
1047,6,3,2026-08-22,Delivered
1048,56,12,2025-11-20,Delivered
1049,49,11,2025-09-10,Delivered
1050,5,3,2026-01-04,Delivered
1051,29,8,2026-05-07,Delivered
1052,32,7,2026-05-14,Delivered
1053,50,11,2025-03-25,Delivered
1054,17,6,2025-07-21,Delivered
1055,51,11,2025-03-19,Delivered
1056,21,6,2026-08-16,Delivered
1057,32,8,2025-02-07,Delivered
1058,20,4,2025-06-02,Delivered
1059,43,10,2026-08-27,Delivered
1060,31,8,2026-05-29,Delivered
1061,41,9,2025-01-11,Delivered
1062,29,7,2025-05-24,Delivered
1063,41,9,2026-08-03,Delivered
1064,56,12,2026-05-11,Delivered
1065,16,5,2026-05-15,Delivered
1066,41,10,2025-02-13,Delivered
1067,51,11,2026-04-11,Cancelled
1068,4,3,2025-11-28,Delivered
1069,50,11,2025-10-08,Delivered
1070,7,3,2026-08-07,Delivered
1071,41,9,2026-08-25,Delivered
1072,57,12,2026-01-21,Delivered
1073,50,11,2025-12-28,Delivered
1074,51,11,2026-05-09,Delivered
1075,29,7,2025-05-23,Delivered
1076,18,4,2026-10-21,Delivered
1077,33,7,2026-01-06,Delivered
1078,50,11,2026-03-01,Delivered
1079,30,7,2026-05-06,Delivered
1080,2,1,2026-02-25,Delivered
1081,6,3,2026-08-30,Delivered
1082,6,1,2026-08-10,Delivered
1083,31,8,2025-07-04,Delivered
1084,34,8,2026-08-01,Delivered
1085,29,8,2025-08-10,Delivered
1086,15,5,2025-06-24,Delivered
1087,50,11,2026-08-20,Delivered
1088,17,6,2026-06-08,Delivered
1089,33,7,2026-04-10,Delivered
1090,5,1,2026-01-30,Delivered
1091,42,9,2026-06-01,Delivered
1092,30,7,2025-07-01,Delivered
1093,31,7,2026-06-29,Delivered
1094,5,3,2026-11-07,Delivered
1095,51,11,2025-01-02,Delivered
1096,51,11,2026-01-15,Delivered
1097,49,11,2026-05-09,Delivered
1098,33,8,2026-12-15,Delivered
1099,44,9,2026-05-04,Delivered
1100,21,4,2026-07-11,Delivered
1101,32,7,2025-01-08,Delivered
1102,34,8,2026-01-20,Delivered
1103,6,3,2025-04-20,Delivered
1104,51,11,2025-09-25,Delivered
1105,18,6,2026-09-19,Delivered
1106,21,6,2025-07-28,Delivered
1107,32,8,2026-01-15,Delivered
1108,33,8,2025-11-11,Delivered
1109,5,1,2026-11-07,Delivered
1110,56,12,2026-12-18,Delivered
1111,49,11,2026-02-15,Delivered
1112,1,1,2026-10-14,Delivered
1113,55,12,2026-04-28,Delivered
1114,15,4,2025-09-27,Delivered
1115,55,12,2026-01-29,Delivered
1116,18,6,2026-06-18,Delivered
1117,34,8,2025-06-29,Delivered
1118,56,12,2026-11-04,Delivered
1119,31,7,2026-09-06,Delivered
1120,2,1,2026-11-22,Delivered
1121,3,2,2025-06-11,Delivered
1122,42,10,2025-12-28,Delivered
1123,2,3,2026-06-15,Delivered
1124,32,8,2025-04-03,Delivered
1125,16,4,2025-10-11,Delivered
1126,32,8,2026-02-18,Delivered
1127,5,1,2026-06-03,Delivered
1128,56,12,2025-12-15,Delivered
1129,17,5,2026-08-12,Cancelled
1130,30,7,2026-07-31,Delivered
1131,42,9,2026-04-15,Delivered
1132,3,3,2025-09-22,Delivered
1133,42,9,2025-08-14,Delivered
1134,56,12,2026-02-27,Delivered
1135,17,4,2025-09-27,Delivered
1136,3,1,2025-12-17,Delivered
1137,7,3,2025-12-29,Delivered
1138,56,12,2026-12-01,Delivered
1139,16,4,2025-07-24,Delivered
1140,15,4,2025-07-31,Delivered
1141,6,1,2025-12-31,Delivered
1142,42,10,2025-03-22,Delivered
1143,56,12,2026-07-09,Delivered
1144,30,8,2025-11-19,Delivered
1145,18,4,2026-06-08,Delivered
1146,3,2,2025-05-12,Delivered
1147,2,2,2026-07-08,Delivered
1148,49,11,2026-12-04,Cancelled
1149,31,8,2026-12-17,Shipped
1150,42,10,2025-01-13,Delivered
1151,20,5,2025-11-30,Delivered
1152,17,5,2025-09-27,Cancelled
1153,20,5,2025-12-18,Delivered
1154,42,10,2026-03-06,Delivered
1155,17,4,2026-02-15,Delivered
1156,42,9,2026-08-13,Delivered
1157,32,8,2025-08-30,Delivered
1158,30,7,2025-06-03,Delivered
1159,6,3,2026-05-27,Delivered
1160,49,11,2025-11-20,Delivered
1161,2,1,2026-08-05,Delivered
1162,15,5,2025-03-03,Delivered
1163,4,3,2026-10-07,Delivered
1164,19,6,2026-01-05,Delivered
1165,20,5,2025-09-21,Delivered
1166,56,12,2026-11-27,Delivered
1167,41,9,2026-10-28,Cancelled
1168,20,6,2025-10-19,Delivered
1169,51,11,2026-04-03,Delivered
1170,34,7,2026-04-20,Delivered
1171,50,11,2026-10-18,Delivered
1172,33,7,2026-09-20,Delivered
1173,15,5,2025-12-18,Delivered
1174,17,6,2026-12-29,Delivered
1175,49,11,2026-04-01,Delivered
1176,56,12,2026-06-18,Delivered
1177,5,1,2025-01-24,Delivered
1178,43,9,2026-12-19,Delivered
1179,4,2,2025-04-16,Delivered
1180,44,9,2025-01-27,Delivered
1181,6,3,2026-09-25,Delivered
1182,18,4,2026-02-04,Delivered
1183,34,7,2026-03-30,Delivered
1184,2,3,2025-06-24,Delivered
1185,51,11,2025-11-30,Cancelled
1186,56,12,2026-07-08,Delivered
1187,31,8,2026-12-16,Shipped
1188,51,11,2026-10-14,Delivered
1189,32,8,2026-10-17,Delivered
1190,49,11,2025-08-21,Delivered
1191,17,5,2026-02-27,Delivered
1192,50,11,2026-06-20,Delivered
1193,32,8,2026-04-26,Delivered
1194,18,5,2026-05-04,Delivered
1195,16,4,2026-09-04,Delivered
1196,21,6,2025-07-13,Delivered
1197,7,3,2025-09-13,Delivered
1198,7,1,2026-01-23,Delivered
1199,31,8,2025-09-03,Delivered
1200,49,11,2026-06-29,Delivered
1201,7,2,2025-03-12,Delivered
1202,34,8,2026-04-12,Delivered
1203,7,1,2026-05-19,Delivered
1204,2,1,2026-07-02,Delivered
1205,43,9,2025-05-09,Delivered
1206,2,1,2025-06-04,Delivered
1207,49,11,2025-11-16,Cancelled
1208,42,9,2026-04-20,Delivered
1209,3,2,2025-05-30,Delivered
1210,7,2,2026-04-27,Delivered
1211,5,3,2025-01-13,Delivered
1212,17,4,2026-03-30,Delivered
1213,31,7,2025-04-07,Delivered
1214,56,12,2026-11-29,Delivered
1215,43,9,2025-02-13,Delivered
1216,18,5,2026-10-16,Shipped
1217,15,4,2026-11-14,Delivered
1218,19,4,2026-03-21,Delivered
1219,5,1,2026-08-22,Delivered
1220,33,8,2025-02-13,Delivered
1221,20,4,2025-06-08,Delivered
1222,4,3,2026-05-27,Delivered
1223,3,2,2026-10-03,Delivered
1224,31,7,2026-12-20,Delivered
1225,19,6,2025-08-27,Delivered
1226,50,11,2025-12-22,Delivered
1227,42,10,2025-01-22,Delivered
1228,55,12,2025-09-14,Delivered
1229,18,6,2026-07-27,Delivered
1230,7,2,2026-08-04,Delivered
1231,18,6,2026-04-25,Delivered
1232,6,3,2026-07-22,Delivered
1233,50,11,2025-10-30,Delivered
1234,31,7,2026-10-16,Shipped
1235,51,11,2026-09-27,Delivered
1236,41,10,2025-03-06,Delivered
1237,30,7,2026-12-01,Shipped
1238,21,5,2025-11-27,Delivered
1239,41,9,2026-06-20,Delivered
1240,7,1,2025-05-13,Delivered
1241,7,1,2026-05-13,Delivered
1242,41,10,2026-02-02,Delivered
1243,34,7,2025-08-15,Delivered
1244,41,9,2025-08-02,Delivered
1245,3,3,2026-10-17,Delivered
1246,50,11,2026-03-02,Delivered
1247,32,7,2025-09-30,Delivered
1248,56,12,2025-03-21,Delivered
1249,32,7,2025-08-25,Delivered
1250,17,6,2026-11-04,Shipped
1251,43,10,2026-07-26,Delivered
1252,33,8,2026-10-16,Delivered
1253,51,11,2026-03-14,Delivered
1254,21,5,2026-07-18,Delivered
1255,57,12,2026-07-01,Delivered
1256,32,8,2025-11-19,Delivered
1257,44,10,2026-02-27,Delivered
1258,34,7,2025-11-28,Delivered
1259,55,12,2026-07-18,Delivered
1260,29,8,2026-04-09,Delivered
1261,57,12,2025-02-05,Delivered
1262,1,1,2025-11-06,Delivered
1263,2,3,2025-11-19,Delivered
1264,31,7,2026-07-21,Delivered
1265,20,4,2026-04-17,Delivered
1266,17,5,2026-08-20,Delivered
1267,33,7,2025-04-05,Delivered
1268,49,11,2025-11-29,Delivered
1269,43,9,2026-12-08,Shipped
1270,2,3,2025-11-04,Delivered
1271,55,12,2025-02-27,Delivered
1272,29,7,2026-03-21,Delivered
1273,43,9,2025-08-21,Delivered
1274,21,5,2026-10-10,Delivered
1275,32,7,2025-11-23,Delivered
1276,7,1,2026-12-16,Shipped
1277,57,12,2026-02-07,Delivered
1278,49,11,2025-10-24,Delivered
1279,30,7,2025-03-26,Delivered
1280,3,3,2025-09-26,Delivered
1281,5,1,2026-12-16,Delivered
1282,30,7,2025-07-22,Delivered
1283,17,4,2026-06-21,Delivered
1284,19,6,2026-03-17,Delivered
1285,21,5,2026-11-19,Delivered
1286,19,6,2025-11-25,Delivered
1287,7,2,2025-11-09,Delivered
1288,34,8,2026-03-29,Delivered
1289,7,2,2025-08-28,Delivered
1290,5,1,2025-03-29,Delivered
1291,55,12,2026-09-28,Delivered
1292,50,11,2026-12-12,Delivered
1293,19,6,2025-01-24,Delivered
1294,32,8,2025-07-28,Delivered
1295,43,9,2026-09-30,Delivered
1296,2,3,2026-11-16,Shipped
1297,2,1,2026-06-24,Delivered
1298,49,11,2025-07-25,Delivered
1299,56,12,2026-11-02,Delivered
1300,42,10,2025-10-05,Delivered
1301,18,6,2025-01-20,Delivered
1302,30,7,2026-01-25,Delivered
1303,51,11,2026-05-12,Delivered
1304,57,12,2026-05-28,Delivered
1305,18,5,2026-06-27,Delivered
1306,2,3,2025-06-10,Delivered
1307,18,6,2026-10-03,Delivered
1308,34,8,2025-03-05,Delivered
1309,56,12,2025-01-31,Delivered
1310,51,11,2025-12-16,Delivered
1311,31,7,2026-01-27,Delivered
1312,6,2,2026-08-10,Delivered
1313,29,7,2025-12-04,Delivered
1314,33,7,2025-05-22,Delivered
1315,42,9,2025-11-13,Delivered
1316,34,7,2025-05-29,Delivered
1317,32,7,2026-07-25,Delivered
1318,43,10,2025-05-30,Delivered
1319,56,12,2026-02-28,Delivered
1320,56,12,2026-10-15,Delivered
1321,5,1,2025-07-12,Delivered
1322,34,7,2026-09-19,Delivered
1323,42,10,2025-08-25,Delivered
1324,5,3,2026-05-04,Delivered
1325,20,5,2026-10-28,Delivered
1326,7,1,2025-05-21,Delivered
1327,55,12,2025-01-16,Delivered
1328,57,12,2026-11-19,Delivered
1329,51,11,2026-03-26,Delivered
1330,51,11,2026-04-14,Delivered
1331,34,8,2025-02-12,Delivered
1332,34,7,2026-02-08,Delivered
1333,29,7,2026-04-08,Delivered
1334,31,8,2025-09-09,Cancelled
1335,32,7,2025-02-10,Delivered
1336,21,5,2026-03-27,Delivered
1337,29,8,2025-10-20,Delivered
1338,42,9,2025-02-25,Delivered
1339,29,7,2026-10-24,Delivered
1340,56,12,2026-08-23,Delivered
1341,29,7,2025-11-28,Delivered
1342,51,11,2026-12-31,Delivered
1343,42,9,2025-11-28,Delivered
1344,4,3,2025-05-07,Delivered
1345,3,3,2026-01-07,Delivered
1346,34,7,2026-06-08,Delivered
1347,2,1,2026-01-25,Delivered
1348,51,11,2026-08-03,Delivered
1349,7,3,2025-05-29,Delivered
1350,18,5,2025-11-12,Delivered
1351,5,1,2025-07-05,Cancelled
1352,34,8,2025-01-04,Delivered
1353,51,11,2026-05-25,Delivered
1354,16,6,2026-05-21,Delivered
1355,29,7,2026-04-10,Delivered
1356,16,6,2025-01-07,Delivered
1357,32,7,2026-10-06,Delivered
1358,3,2,2025-06-01,Delivered
1359,41,10,2025-02-03,Delivered
1360,2,2,2025-03-31,Cancelled
1361,42,9,2025-06-15,Cancelled
1362,20,4,2026-08-16,Delivered
1363,19,5,2025-11-03,Delivered
1364,50,11,2026-03-14,Delivered
1365,5,2,2025-05-18,Delivered
1366,31,7,2026-02-28,Delivered
1367,33,7,2025-04-22,Delivered
1368,33,8,2026-12-07,Delivered
1369,17,6,2025-11-21,Cancelled
1370,55,12,2025-12-29,Delivered
1371,31,7,2026-10-10,Shipped
1372,43,9,2025-08-27,Delivered
1373,29,7,2025-01-25,Delivered
1374,49,11,2025-08-01,Delivered
1375,19,6,2025-12-08,Delivered
1376,7,2,2026-10-18,Delivered
1377,18,6,2025-03-11,Delivered
1378,5,2,2025-01-07,Delivered
1379,34,7,2026-08-06,Delivered
1380,19,5,2025-07-18,Delivered
1381,55,12,2026-05-06,Delivered
1382,6,2,2026-05-09,Delivered
1383,51,11,2026-07-04,Delivered
1384,55,12,2026-02-28,Delivered
1385,33,8,2025-11-03,Delivered
1386,7,3,2025-01-20,Delivered
1387,3,1,2025-12-29,Delivered
1388,19,5,2025-02-01,Delivered
1389,33,8,2025-06-19,Delivered
1390,51,11,2025-04-30,Delivered
1391,43,10,2025-11-19,Delivered
1392,51,11,2026-05-24,Delivered
1393,15,5,2025-11-06,Delivered
1394,49,11,2026-01-19,Delivered
1395,31,8,2026-03-31,Delivered
1396,7,2,2025-06-07,Delivered
1397,18,5,2026-06-21,Delivered
1398,50,11,2025-04-11,Delivered
1399,29,7,2025-02-07,Delivered
1400,42,9,2025-02-15,Delivered
1401,4,3,2025-02-17,Delivered
1402,32,8,2025-01-24,Delivered
1403,19,4,2025-08-03,Delivered
1404,19,5,2026-06-30,Delivered
1405,6,2,2025-10-07,Delivered
1406,33,7,2026-09-30,Delivered
1407,32,8,2025-12-25,Delivered
1408,49,11,2026-12-23,Delivered
1409,34,8,2025-11-15,Delivered
1410,5,2,2025-02-21,Delivered
1411,4,1,2025-02-21,Delivered
1412,7,3,2026-02-06,Delivered
1413,50,11,2026-10-07,Delivered
1414,19,4,2025-11-16,Delivered
1415,50,11,2026-11-18,Cancelled
1416,33,7,2026-04-22,Delivered
1417,29,8,2026-12-17,Delivered
1418,43,10,2026-10-22,Delivered
1419,6,3,2025-08-18,Delivered
1420,20,6,2026-01-08,Delivered
1421,49,11,2025-12-05,Delivered
1422,3,1,2025-01-31,Delivered
1423,51,11,2026-04-18,Delivered
1424,33,7,2026-09-11,Delivered
1425,19,6,2025-04-20,Delivered
1426,32,8,2025-11-06,Delivered
1427,34,7,2025-09-02,Cancelled
1428,3,1,2026-01-29,Delivered
1429,29,8,2026-08-29,Delivered
1430,32,7,2025-12-17,Delivered
1431,3,3,2026-11-17,Delivered
1432,5,3,2026-05-14,Delivered
1433,4,2,2026-07-23,Delivered
1434,3,1,2026-02-20,Delivered
1435,49,11,2026-09-03,Delivered
1436,42,9,2026-10-23,Delivered
1437,51,11,2025-05-23,Delivered
1438,6,3,2026-11-08,Delivered
1439,33,7,2026-09-23,Delivered
1440,18,6,2025-11-21,Delivered
1441,43,10,2026-03-22,Cancelled
1442,1,3,2026-08-20,Delivered
1443,51,11,2025-05-11,Delivered
1444,56,12,2026-07-17,Delivered
1445,5,2,2026-01-03,Delivered
1446,29,8,2025-08-29,Delivered
1447,20,5,2026-12-30,Delivered
1448,42,10,2025-08-05,Delivered
1449,20,5,2026-07-23,Delivered
1450,18,6,2025-06-07,Delivered
1451,3,1,2025-01-12,Delivered
1452,41,9,2026-05-14,Delivered
1453,50,11,2026-10-20,Shipped
1454,33,8,2026-12-14,Shipped
1455,31,8,2026-04-11,Delivered
1456,7,3,2025-08-20,Delivered
1457,51,11,2026-05-26,Delivered
1458,29,8,2025-10-03,Delivered
1459,32,8,2025-02-08,Delivered
1460,56,12,2026-05-09,Delivered
1461,57,12,2026-06-24,Delivered
1462,31,7,2025-03-22,Delivered
1463,43,9,2026-10-08,Delivered
1464,49,11,2026-07-07,Delivered
1465,31,7,2025-12-18,Delivered
1466,55,12,2026-06-09,Delivered
1467,18,4,2025-10-29,Delivered
1468,43,10,2026-09-04,Delivered
1469,33,7,2026-04-30,Delivered
1470,50,11,2025-10-26,Delivered
1471,5,1,2025-03-26,Delivered
1472,17,6,2025-10-12,Delivered
1473,2,1,2025-09-21,Delivered
1474,43,10,2026-08-29,Delivered
1475,17,6,2025-06-29,Delivered
1476,49,11,2025-07-05,Delivered
1477,57,12,2025-03-28,Delivered
1478,44,9,2026-02-27,Delivered
1479,7,3,2026-10-15,Delivered
1480,3,2,2025-12-20,Delivered
1481,3,2,2025-04-29,Delivered
1482,30,7,2025-11-05,Delivered
1483,20,5,2026-12-24,Delivered
1484,1,2,2026-03-22,Delivered
1485,56,12,2025-11-20,Delivered
1486,34,8,2026-06-29,Delivered
1487,51,11,2026-10-30,Delivered
1488,17,6,2025-04-11,Delivered
1489,44,9,2026-11-23,Delivered
1490,42,9,2026-11-25,Delivered
1491,41,9,2025-01-11,Delivered
1492,31,8,2025-04-11,Delivered
1493,17,4,2025-10-18,Delivered
1494,3,3,2025-04-05,Delivered
1495,56,12,2025-08-11,Delivered
1496,3,3,2025-05-03,Delivered
1497,49,11,2026-11-04,Shipped
1498,7,2,2026-12-14,Delivered
1499,34,8,2025-03-19,Delivered
1500,55,12,2026-12-10,Delivered
1501,18,4,2025-03-17,Delivered
1502,57,12,2025-12-07,Cancelled
1503,7,1,2025-09-29,Delivered
1504,34,7,2025-07-25,Delivered
1505,6,2,2025-04-22,Delivered
1506,5,2,2026-10-21,Delivered
1507,2,1,2025-04-16,Delivered
1508,49,11,2025-09-14,Delivered
1509,34,7,2025-06-02,Delivered
1510,21,4,2026-11-12,Delivered
1511,32,8,2026-02-05,Delivered
1512,50,11,2026-02-18,Delivered
1513,20,6,2025-01-04,Delivered
1514,5,3,2026-05-09,Delivered
1515,19,5,2026-01-03,Delivered
1516,57,12,2026-10-10,Delivered
1517,3,2,2025-12-15,Delivered
1518,41,9,2025-10-24,Delivered
