order_item_id,order_id,product_id,quantity,unit_price
1069,534,2,1,60475.01
1070,535,11,4,36477.9
1071,535,23,2,9862.6
1072,535,5,1,72565.37
1073,536,8,4,68587.64
1074,537,4,1,38509.26
1075,538,29,29,11003.23
1076,539,13,2,149008.44
1077,539,29,28,11240.25
1078,540,2,1,63191.7
1079,541,9,4,23441.3
1080,542,29,5,10831.29
1081,543,12,6,28995.39
1082,543,23,3,10070.7
1083,544,29,26,10811.04
1084,544,9,2,24555.67
1085,545,7,1,42934.52
1086,546,21,3,15035.31
1087,546,4,3,37948.35
1088,546,29,9,11169.3
1089,547,6,1,97517.12
1090,547,23,4,9549.22
1091,548,3,2,46781.02
1092,548,1,3,86254.68
1093,549,5,3,71599.31
1094,549,21,2,15250.22
1095,549,10,4,18420.82
1096,550,6,1,92814.12
1097,550,1,1,87263.62
1098,550,25,21,8696.32
1099,551,11,1,36687.25
1100,551,22,4,12638.68
1101,552,12,2,28303.91
1102,553,21,7,14870.22
1103,554,8,4,68293.93
1104,554,11,4,36568.19
1105,555,29,11,11319.39
1106,555,27,28,4933.38
1107,555,3,3,46574.28
1108,556,14,2,116572.96
1109,556,12,5,29411.79
1110,556,10,1,18180.28
1111,557,12,1,28222.92
1112,557,22,2,12579.26
1113,557,3,3,48232.83
1114,558,27,23,4708.35
1115,559,22,6,12562.17
1116,560,11,6,36157.22
1117,561,11,5,36665.43
1118,561,30,14,14787.35
1119,561,23,9,9558.72
1120,562,5,2,72342.49
1121,562,23,5,9592.4
1122,562,9,1,24392.11
1123,563,8,2,69593.4
1124,563,2,2,63043.56
1125,564,11,1,35800.89
1126,564,23,9,9597.14
1127,565,4,1,38323.61
1128,565,2,2,62229.37
1129,565,14,3,118755.66
1130,566,23,7,9888.31
1131,566,29,9,11103.79
1132,567,21,2,15357.53
1133,567,18,1,78196.09
1134,567,29,24,10956.54
1135,568,8,4,68369.29
1136,569,8,4,68656.55
1137,569,5,2,72314.99
1138,570,7,2,40777.63
1139,570,11,1,36371.55
1140,571,26,30,6210.6
1141,571,7,3,42865.14
1142,571,22,10,12236.71
1143,572,21,10,14794.71
1144,572,25,10,8488.99
1145,572,1,3,86796.26
1146,573,22,3,12873.83
1147,573,4,3,37320.69
1148,574,23,7,9990.25
1149,575,1,2,85141.84
1150,576,19,6,32249.34
1151,576,6,2,92459.64
1152,576,8,6,68088.98
1153,577,30,18,14610.47
1154,577,3,1,48396.01
1155,577,5,2,71752.44
1156,578,7,6,43116.19
1157,578,30,17,14728.78
1158,579,23,4,9708.6
1159,579,7,6,42938.57
1160,580,22,8,12817.32
1161,580,17,3,215449.31
1162,580,3,1,47704.16
1163,581,21,3,15423.27
1164,581,4,1,37063.35
1165,581,3,2,48618.97
1166,582,4,1,37925.2
1167,583,8,2,68726.37
1168,584,19,8,31256.23
1169,585,5,3,71212.71
1170,585,11,5,37029.1
1171,586,2,2,60416.53
1172,586,21,6,14788.14
1173,587,20,7,27240.28
1174,588,1,1,84648.91
1175,588,2,1,61820.47
1176,589,1,2,84849.03
1177,589,3,2,48693.84
1178,589,11,2,36896.77
1179,590,2,3,60483.24
1180,591,29,22,11216.03
1181,591,2,2,62072.26
1182,592,5,2,73013.25
1183,592,12,6,29185.3
1184,593,20,10,27568.29
1185,594,26,22,6267.53
1186,595,9,2,24104.29
1187,595,7,4,42719.73
1188,596,12,4,28830.84
1189,596,25,19,8488.94
1190,596,4,1,38912.71
1191,597,20,2,27773.34
1192,597,5,1,70204.4
1193,597,26,12,6248.05
1194,598,19,8,32343.19
1195,598,20,7,28065.65
1196,599,30,13,14417.29
1197,599,1,3,85771.64
1198,600,5,1,71254.34
1199,601,17,1,210724.83
1200,601,12,3,28539.28
1201,602,21,10,15331.27
1202,602,14,1,120484.18
1203,602,24,5,46447.99
1204,603,12,5,29377.15
1205,603,3,3,46934.37
1206,603,27,28,4831.6
1207,604,24,3,45402.64
1208,604,11,5,35909.03
1209,604,25,27,8578.96
1210,605,8,2,69612.4
1211,606,10,2,18543.59
1212,606,14,1,121072.04
1213,607,1,3,82773.75
1214,607,22,9,12582.82
1215,608,8,5,68304.34
1216,608,11,6,36746.3
1217,609,11,2,35986.84
1218,610,6,3,93964.05
1219,610,10,6,18151.72
1220,610,20,7,27247.14
1221,611,30,16,14722.34
1222,611,12,5,28707.47
1223,612,7,6,41054.56
1224,612,5,1,73202.6
1225,613,27,13,4708.58
1226,613,10,5,18382.41
1227,614,11,3,35321.09
1228,615,20,10,28402.13
1229,616,20,5,28077.59
1230,616,29,8,10894.52
1231,617,6,3,97371.18
1232,618,9,6,24704.71
1233,619,3,2,47042.92
1234,619,10,5,18191.03
1235,620,5,3,73216.87
1236,620,8,5,66393.34
1237,620,21,7,14573.09
1238,621,9,4,24647.39
1239,621,7,5,41547.51
1240,621,11,3,35404.29
1241,622,11,1,36815.94
1242,623,25,8,8711.08
1243,623,8,1,66772.52
1244,623,28,23,7381.21
1245,624,3,1,47696.25
1246,625,10,1,18307.71
1247,626,2,3,60785.46
1248,626,20,8,27959.44
1249,627,4,2,38801.56
1250,627,6,2,97580.56
1251,627,1,2,87296.97
1252,628,3,1,47875.1
1253,629,7,6,42231.17
1254,629,8,5,68948.61
1255,629,4,1,37479.44
1256,630,5,3,72249.72
1257,631,8,3,68234.22
1258,631,28,18,7301.27
1259,632,29,21,10944.24
1260,632,23,9,9670.37
1261,633,6,2,95058.19
1262,634,27,22,4838.07
1263,634,22,7,12722.45
1264,634,12,5,28631.18
1265,635,5,1,74020.18
1266,635,28,15,7286.43
1267,635,25,6,8266.87
1268,636,8,5,68601.15
1269,636,2,1,62530.66
1270,637,21,3,14737.51
1271,638,7,5,41254.31
1272,638,23,4,9907.01
1273,639,11,5,36252.52
1274,639,12,6,28983.7
1275,640,18,1,75649.21
1276,640,28,28,7702.26
1277,641,12,1,28355.74
1278,641,30,27,14210.91
1279,641,8,1,68105.38
1280,642,19,4,31405.61
1281,643,5,1,73635.83
1282,644,3,3,46826.7
1283,644,7,1,42049.37
1284,644,11,2,35360.55
1285,645,7,5,41155.95
1286,645,12,6,28281.54
1287,645,9,3,23971.31
1288,646,3,3,48367.88
1289,646,10,2,18902.64
1290,647,11,1,36023.6
1291,648,22,10,12305.82
1292,648,1,3,86882.05
1293,648,19,9,31377.05
1294,649,20,9,28482.52
1295,649,24,4,47260.47
1296,650,8,2,68312.72
1297,651,26,28,6167.24
1298,651,1,3,84628.21
1299,651,11,1,36303.17
1300,652,8,2,69618.56
1301,653,24,5,46798.61
1302,653,29,11,10881.33
1303,654,1,2,86146.41
1304,654,12,4,28510.83
1305,655,1,3,84146.38
1306,655,29,30,11299.03
1307,656,24,3,45118.07
1308,656,11,4,34925.81
1309,657,1,1,82732.73
1310,657,6,2,96480.55
1311,657,30,8,14251.39
1312,658,27,9,4822.92
1313,658,11,2,35202.24
1314,658,6,1,92917.88
1315,659,12,1,29083.48
1316,659,1,2,86331.08
1317,660,24,9,46051.4
1318,660,11,4,35674.52
1319,661,24,7,46461.88
1320,662,6,3,94397.77
1321,662,1,1,82538.42
1322,663,4,3,37046.98
1323,663,11,3,35156.48
1324,664,8,2,69517.79
1325,665,25,5,8642.26
1326,665,20,7,28275.53
1327,665,2,2,61171.13
1328,666,7,5,42814.59
1329,666,29,18,11324.84
1330,666,6,3,94999.23
1331,667,14,2,114802.79
1332,667,2,1,60910.95
1333,667,5,2,71855.51
1334,668,1,3,86384.02
1335,668,19,3,31774.56
1336,668,3,1,46908.36
1337,669,2,3,61415.73
1338,669,23,9,10054.25
1339,669,6,3,96309.18
1340,670,2,2,61554.66
1341,671,12,2,28922.3
1342,672,29,8,10768.76
1343,672,20,3,27311.37
1344,672,5,3,71545.47
1345,673,3,1,48220.12
1346,673,8,2,68393.0
1347,673,7,5,41228.01
1348,674,15,3,173745.2
1349,674,24,2,46842.8
1350,675,23,7,9581.38
1351,676,7,1,41316.74
1352,676,9,3,23554.69
1353,676,29,15,11026.16
1354,677,8,2,69413.08
1355,677,1,3,86420.46
1356,678,4,1,37823.21
1357,679,22,5,12543.15
1358,679,2,3,62444.26
1359,680,19,8,31858.3
1360,680,10,2,18089.29
1361,681,7,3,41544.98
1362,681,14,3,118932.68
1363,682,6,2,92334.58
1364,683,5,2,73762.48
1365,684,17,3,209388.57
1366,684,9,5,23373.43
1367,685,9,3,23690.46
1368,685,26,13,6192.4
1369,686,3,2,47810.45
1370,687,1,1,86516.02
1371,688,2,1,63138.68
1372,688,22,10,12297.39
1373,688,9,1,23984.14
1374,689,11,1,36036.4
1375,689,30,16,14454.55
1376,690,12,1,29825.11
1377,691,1,1,85042.65
1378,691,7,2,40875.79
1379,691,21,3,15421.9
1380,692,11,3,35982.79
1381,692,4,1,37120.39
1382,693,5,2,70625.06
1383,694,30,16,14453.73
1384,694,23,6,9797.75
1385,694,5,1,71281.85
1386,695,26,24,6163.76
1387,695,29,13,11223.3
1388,695,30,9,14133.67
1389,696,2,1,62742.06
1390,696,7,1,43209.15
1391,696,11,1,35590.9
1392,697,19,3,32566.6
1393,697,5,2,72719.44
1394,698,25,5,8627.0
1395,699,11,5,35066.76
1396,699,24,6,46204.71
1397,700,6,1,93955.0
1398,700,3,3,48313.49
1399,701,27,25,4895.08
1400,702,28,30,7547.75
1401,702,18,1,76675.0
1402,703,10,6,18078.51
1403,704,11,6,35552.05
1404,704,10,1,18109.77
1405,705,1,2,84897.45
1406,705,3,1,48755.12
1407,706,6,3,97662.13
1408,706,23,6,9848.72
1409,707,16,1,128570.61
1410,708,4,3,37178.21
1411,708,1,3,84799.78
1412,709,25,7,8454.48
1413,709,26,25,6312.81
1414,709,19,10,32851.93
1415,710,6,3,96430.28
1416,711,11,5,35888.93
1417,711,1,1,87427.66
1418,711,18,3,76016.64
1419,712,18,3,73859.24
1420,712,25,22,8718.32
1421,712,28,22,7337.21
1422,713,9,5,24018.93
1423,714,10,5,18359.92
1424,715,7,1,41393.94
1425,716,9,4,24239.88
1426,717,28,23,7313.31
1427,718,12,6,28276.22
1428,718,4,3,38723.08
1429,718,2,3,62633.93
1430,719,26,19,6284.15
1431,719,12,4,29286.38
1432,719,1,3,84258.67
1433,720,1,3,84609.97
1434,720,7,4,43006.96
1435,720,20,9,27637.32
1436,721,8,3,68909.29
1437,721,11,5,36643.39
1438,721,30,25,14411.4
1439,722,23,8,9918.78
1440,722,5,2,71497.72
1441,723,23,8,9521.07
1442,724,8,1,67771.3
1443,724,3,1,47671.49
1444,725,15,3,177730.52
1445,726,11,5,35190.12
1446,726,12,2,28592.7
1447,726,8,5,66127.64
1448,727,3,2,47941.03
1449,727,17,2,211284.48
1450,728,11,1,35112.63
1451,729,1,3,87019.9
1452,730,6,3,95798.55
1453,730,2,3,61655.45
1454,730,5,3,71600.97
1455,731,8,1,69706.87
1456,732,7,4,41577.78
1457,732,25,10,8428.76
1458,733,22,4,12321.64
1459,733,23,7,9888.37
1460,734,21,2,15258.93
1461,735,7,4,42644.13
1462,735,8,5,66477.25
1463,736,11,5,36281.85
1464,736,7,4,41903.55
1465,737,3,1,47835.41
1466,737,7,2,42856.13
1467,737,22,8,12835.39
1468,738,12,5,29204.29
1469,738,30,23,14409.37
1470,738,22,6,12822.73
1471,739,12,1,28699.55
1472,739,9,6,23350.99
1473,740,24,4,44781.7
1474,741,21,5,15177.29
1475,741,12,1,28741.19
1476,741,1,2,85932.11
1477,742,5,3,73091.69
1478,743,26,18,6130.95
1479,743,12,6,28348.83
1480,743,9,3,23816.24
1481,744,7,1,40802.43
1482,745,21,4,14818.84
1483,745,15,1,170243.06
1484,745,28,26,7664.33
1485,746,29,18,10954.68
1486,746,9,4,23657.47
1487,746,3,2,47779.94
1488,747,10,3,18541.64
1489,747,4,2,38611.05
1490,748,5,3,69964.81
1491,749,3,2,48860.92
1492,750,24,4,46746.37
1493,750,9,1,23436.09
1494,751,11,3,35414.43
1495,751,6,3,94575.33
1496,751,25,10,8322.6
1497,752,16,2,135677.53
1498,753,22,6,12425.93
1499,753,24,3,45696.8
1500,754,3,3,49392.46
1501,755,11,3,36072.16
1502,756,19,2,32500.15
1503,756,13,1,144778.89
1504,756,10,4,18734.17
1505,757,1,1,85396.98
1506,757,27,19,4924.05
1507,757,28,19,7335.71
1508,758,9,2,24199.58
1509,758,8,6,66412.5
1510,758,2,3,61074.57
1511,759,22,7,12295.98
1512,759,11,6,35753.48
1513,759,19,9,32103.89
1514,760,3,3,47063.51
1515,760,6,3,96431.72
1516,760,9,3,24427.56
1517,761,6,2,93600.45
1518,761,21,9,14854.69
1519,762,25,8,8316.37
1520,763,6,2,93777.16
1521,764,24,9,46502.79
1522,764,19,9,31881.71
1523,764,21,5,15148.05
1524,765,24,4,45970.43
1525,765,5,3,71479.47
1526,765,1,2,84253.51
1527,766,19,3,32204.94
1528,767,13,2,143511.88
1529,767,19,8,32209.05
1530,768,11,5,36712.25
1531,769,20,7,28584.25
1532,769,25,6,8682.5
1533,770,24,3,46040.58
1534,770,22,9,12480.63
1535,770,1,2,84211.24
1536,771,3,3,49311.87
1537,772,1,3,83522.36
1538,772,9,6,23374.98
1539,773,22,10,12205.36
1540,773,21,5,15129.28
1541,773,5,2,73988.69
1542,774,23,8,9978.7
1543,774,10,5,18530.74
1544,774,24,2,45464.77
1545,775,12,2,29587.27
1546,775,4,3,37173.57
1547,776,1,3,87481.13
1548,776,10,6,18225.42
1549,777,2,3,62553.15
1550,777,8,5,66920.7
1551,778,20,3,28815.36
1552,778,23,2,9736.44
1553,778,29,11,11319.05
1554,779,25,27,8539.82
1555,779,27,9,4690.88
1556,779,26,10,6099.57
1557,780,6,3,94349.86
1558,781,7,1,42019.97
1559,781,24,10,47157.96
1560,782,10,1,17957.44
1561,782,3,1,47633.29
1562,782,21,2,15375.54
1563,783,27,15,4843.16
1564,784,29,21,11168.38
1565,784,21,8,15254.73
1566,784,24,4,45158.17
1567,785,11,3,36717.24
1568,785,19,2,31421.23
1569,786,10,2,17948.89
1570,787,30,23,14394.89
1571,787,27,5,4916.05
1572,788,12,4,28864.42
1573,789,6,2,97372.0
1574,790,30,7,14677.55
1575,790,26,14,6014.59
1576,791,7,4,42287.58
1577,791,29,13,11179.8
1578,792,5,1,71426.67
1579,792,8,4,67672.34
1580,793,2,2,62127.58
1581,794,10,2,18376.14
1582,794,7,5,41329.88
1583,794,8,4,68118.89
1584,795,22,3,12398.06
1585,795,11,4,35310.12
1586,795,7,5,41885.27
1587,796,5,1,70386.5
1588,796,26,18,6341.8
1589,797,12,5,29134.52
1590,797,26,17,6019.47
1591,798,7,5,41668.73
1592,799,28,16,7426.03
1593,800,13,2,144883.92
1594,800,1,3,86264.56
1595,801,5,1,73227.13
1596,801,6,1,93747.89
1597,802,22,4,12451.81
1598,802,2,3,63648.05
1599,802,11,1,35890.44
1600,803,27,28,4866.65
1601,803,2,1,63202.7
1602,803,9,3,23979.99
1603,804,11,2,34926.23
1604,805,3,2,48951.85
1605,805,19,2,31161.67
1606,805,12,3,28843.42
1607,806,8,2,67096.06
1608,807,17,1,215286.23
1609,807,24,6,44633.96
1610,808,12,5,28448.02
1611,809,4,1,37065.4
1612,809,13,2,148841.9
1613,809,9,1,23973.32
1614,810,23,2,9559.78
1615,811,7,5,41188.56
1616,811,8,6,66311.59
1617,811,1,3,86938.57
1618,812,10,1,18856.11
1619,812,1,1,84808.11
1620,812,29,15,11119.12
1621,813,15,3,178464.76
1622,814,5,3,73232.1
1623,814,9,6,23701.97
1624,814,26,30,6225.11
1625,815,11,5,35380.81
1626,815,27,9,4827.41
1627,816,13,2,147926.09
1628,816,5,3,72063.38
1629,817,14,2,120201.43
1630,818,6,1,92352.47
1631,819,3,3,48472.28
1632,819,12,2,28249.57
1633,820,6,2,94645.75
1634,820,8,3,69515.14
1635,821,7,4,42912.35
1636,822,12,4,28909.18
1637,822,8,6,70025.54
1638,822,29,21,10798.85
1639,823,15,1,173767.56
1640,823,16,2,135286.84
1641,824,3,1,47843.09
1642,824,9,6,23352.17
1643,824,12,3,28743.24
1644,825,14,1,118457.16
1645,825,19,2,32078.42
1646,826,27,8,4668.24
1647,826,21,2,15149.47
1648,827,2,1,63677.88
1649,827,16,3,135495.92
1650,827,1,1,84125.52
1651,828,22,8,12165.49
1652,828,20,2,27842.29
1653,829,8,3,69295.7
1654,829,30,7,14658.85
1655,829,13,3,141826.53
1656,830,29,16,11245.47
1657,830,2,2,62965.51
1658,831,25,15,8301.61
1659,831,6,1,97317.08
1660,831,12,6,29324.32
1661,832,11,3,34989.1
1662,832,4,1,38604.17
1663,833,2,2,62353.25
1664,833,4,3,38554.41
1665,833,24,2,47141.14
1666,834,19,2,31058.67
1667,834,12,5,28506.24
1668,834,7,2,42478.87
1669,835,3,2,46923.04
1670,835,2,2,60309.66
1671,835,21,3,14614.81
1672,836,19,5,32941.73
1673,836,11,5,36846.52
1674,837,8,3,68758.98
1675,837,7,3,41717.56
1676,837,4,2,38158.22
1677,838,1,2,85363.08
1678,838,29,6,10718.63
1679,838,10,4,18236.67
1680,839,28,21,7395.18
1681,839,24,5,46447.71
1682,839,9,3,24116.72
1683,840,25,5,8445.24
1684,840,8,3,67298.61
1685,841,3,1,46769.89
1686,842,15,2,171115.08
1687,843,1,2,85189.92
1688,843,2,3,60834.78
1689,844,20,5,28485.99
1690,844,7,1,40778.39
1691,844,24,2,46395.1
1692,845,25,16,8369.59
1693,845,23,10,10043.15
1694,846,1,1,86970.63
1695,846,5,2,71758.39
1696,846,23,2,9671.57
1697,847,10,3,18782.2
1698,847,17,3,209384.46
1699,847,26,7,6077.61
1700,848,10,3,18130.91
1701,848,2,2,62636.26
1702,848,25,27,8317.15
1703,849,8,1,67003.8
1704,849,13,3,145833.79
1705,850,25,7,8653.59
1706,851,5,1,70621.63
1707,852,20,3,28247.02
1708,852,21,3,14867.31
1709,853,23,9,9931.0
1710,853,24,3,45817.11
1711,853,22,5,12526.65
1712,854,7,6,42223.12
1713,854,11,6,37021.27
1714,855,19,8,32107.54
1715,856,21,5,14980.88
1716,857,20,3,28079.78
1717,857,8,5,69667.15
1718,857,9,5,23677.6
1719,858,30,8,14931.02
1720,858,6,2,93076.33
1721,859,2,3,61235.71
1722,860,20,4,28272.98
1723,861,1,2,83871.6
1724,862,24,4,47171.77
1725,862,30,8,14122.45
1726,863,12,2,29349.92
1727,863,24,2,44972.12
1728,864,1,2,87229.23
1729,864,20,4,27379.38
1730,864,9,2,24281.45
1731,865,6,1,92386.14
1732,866,10,3,18928.83
1733,867,2,1,62677.72
1734,867,27,27,4884.4
1735,868,28,19,7481.82
1736,869,25,24,8519.01
1737,869,1,3,82566.88
1738,870,13,2,146588.94
1739,871,13,2,143247.28
1740,871,25,10,8541.84
1741,871,15,1,179663.18
1742,872,6,3,96830.71
1743,873,22,4,12238.13
1744,874,26,8,6170.17
1745,875,9,4,24082.34
1746,876,16,2,131687.2
1747,876,19,8,31489.03
1748,877,25,23,8506.19
1749,877,9,1,23716.6
1750,878,21,6,15140.42
1751,878,10,4,19032.46
1752,879,8,6,66876.86
1753,879,7,3,42371.0
1754,879,12,2,28355.29
1755,880,10,1,18043.19
1756,881,4,3,37173.38
1757,882,12,5,29340.04
1758,882,2,1,62666.54
1759,882,30,6,14529.41
1760,883,29,26,11077.68
1761,883,22,4,12604.6
1762,884,12,1,29274.95
1763,884,10,3,18189.87
1764,884,8,2,68898.27
1765,885,26,16,6262.02
1766,885,8,2,66961.73
1767,886,25,30,8596.66
1768,887,3,3,48083.53
1769,888,6,2,94257.83
1770,888,12,4,29724.08
1771,889,22,7,12722.05
1772,889,12,6,29517.63
1773,889,6,2,97547.84
1774,890,16,2,132509.4
1775,890,15,2,173809.92
1776,891,11,4,36998.51
1777,891,2,2,60610.48
1778,891,4,2,36910.45
1779,892,29,15,11280.69
1780,892,27,21,4681.21
1781,892,10,5,18103.28
1782,893,10,3,18882.11
1783,893,2,1,61825.91
1784,894,3,3,48254.88
1785,894,2,2,60595.85
1786,895,6,2,95858.79
1787,895,8,2,69799.11
1788,896,9,3,23587.43
1789,897,10,2,18675.14
1790,898,6,1,92320.93
1791,898,24,3,45988.08
1792,899,26,9,6360.67
1793,899,6,3,94695.81
1794,899,30,13,14341.95
1795,900,12,3,29416.08
1796,901,11,4,35481.09
1797,902,24,9,44754.16
1798,902,12,2,29643.27
1799,902,30,5,14666.61
1800,903,24,4,45234.28
1801,903,10,2,18585.81
1802,904,22,5,12271.23
1803,904,3,1,48419.63
1804,905,30,27,14375.69
1805,906,29,7,10686.23
1806,907,11,6,37045.62
1807,907,2,2,63325.57
1808,908,19,6,31397.71
1809,909,20,3,27874.71
1810,909,21,3,15242.32
1811,910,23,3,9796.69
1812,911,26,8,6087.7
1813,912,12,2,29031.49
1814,912,7,5,42365.09
1815,912,11,2,35662.97
1816,913,11,3,36706.85
1817,913,30,11,14856.3
1818,913,2,3,62718.8
1819,914,5,1,73700.44
1820,914,20,2,27642.71
1821,915,20,7,27538.84
1822,915,4,1,38016.59
1823,916,7,1,42129.09
1824,917,2,2,62398.54
1825,917,19,10,32589.3
1826,918,7,1,41978.31
1827,919,9,6,24497.26
1828,920,5,3,72260.15
1829,920,18,1,78114.28
1830,920,12,4,29736.09
1831,921,9,4,23969.01
1832,921,10,2,18106.11
1833,922,14,1,121202.17
1834,923,12,1,29442.62
1835,923,2,2,62223.99
1836,923,24,4,46599.9
1837,924,18,1,74534.59
1838,924,16,1,131026.05
1839,924,29,15,10809.3
1840,925,4,1,38759.5
1841,925,24,9,47006.0
1842,925,1,3,82732.65
1843,926,22,6,12203.41
1844,926,4,3,37578.78
1845,927,25,25,8531.46
1846,927,6,1,93402.58
1847,927,10,6,18008.64
1848,928,20,9,28263.51
1849,928,9,6,23678.66
1850,929,3,2,48197.79
1851,929,24,3,45636.47
1852,930,15,1,170563.68
1853,930,24,7,45530.66
1854,931,6,1,95434.52
1855,931,8,5,67269.85
1856,932,8,1,67906.81
1857,932,2,1,61083.47
1858,932,9,6,23301.47
1859,933,28,8,7336.18
1860,933,20,6,27283.13
1861,933,2,3,61739.59
1862,934,11,5,36318.1
1863,934,12,5,28955.75
1864,934,4,2,38896.49
1865,935,5,1,70409.6
1866,936,7,4,43157.04
1867,936,23,10,9871.52
1868,936,22,7,12302.92
1869,937,30,26,14562.35
1870,937,27,11,4689.2
1871,937,4,2,37563.99
1872,938,18,3,77302.51
1873,939,8,1,66550.51
1874,939,5,1,71360.52
1875,939,3,2,48885.76
1876,940,17,3,209446.79
1877,940,28,5,7594.93
1878,941,5,2,71549.18
1879,942,10,4,18390.01
1880,942,12,4,29736.64
1881,943,8,4,69593.35
1882,944,19,6,32687.17
1883,944,4,1,37664.85
1884,945,2,1,62330.57
1885,945,9,5,23894.34
1886,945,5,2,70181.62
1887,946,9,2,24099.81
1888,946,10,2,18000.0
1889,946,12,6,28143.85
1890,947,8,5,66617.3
1891,947,9,4,23711.58
1892,948,29,14,11274.67
1893,949,29,29,10891.36
1894,949,9,4,24226.74
1895,949,3,2,49079.02
1896,950,21,6,15257.01
1897,950,22,3,12421.64
1898,951,11,2,36720.97
1899,951,27,13,4822.56
1900,951,5,2,73628.96
1901,952,6,3,96137.77
1902,952,2,1,62347.15
1903,953,11,6,35950.38
1904,953,29,26,11209.6
1905,953,23,6,9564.66
1906,954,1,3,84722.27
1907,955,19,9,32502.43
1908,956,11,3,35336.27
1909,956,22,7,12377.51
1910,957,2,1,61049.29
1911,957,4,3,37846.87
1912,957,7,2,42563.31
1913,958,7,2,43001.04
1914,959,1,1,86192.58
1915,959,10,3,18531.93
1916,960,9,5,23765.83
1917,960,22,2,12541.53
1918,960,7,5,42275.9
1919,961,3,3,47419.23
1920,962,22,8,12290.97
1921,962,5,3,71442.66
1922,963,2,1,63223.19
1923,964,30,9,14094.13
1924,965,4,2,37277.49
1925,966,1,1,83986.41
1926,966,24,8,46012.24
1927,967,24,8,46776.75
1928,967,7,1,42131.47
1929,967,30,15,14683.36
1930,968,9,4,24364.7
1931,969,6,1,95835.81
1932,970,9,1,23950.78
1933,970,1,2,83509.98
1934,971,2,3,63093.45
1935,971,25,10,8327.61
1936,972,21,8,14901.76
1937,972,3,3,49071.77
1938,972,26,11,6088.79
1939,973,17,1,203817.42
1940,973,3,2,48212.02
1941,973,2,1,60994.57
1942,974,4,2,37865.42
1943,975,24,8,46781.94
1944,975,7,4,42896.88
1945,975,4,3,38250.71
1946,976,6,1,93139.3
1947,976,20,2,27291.45
1948,977,30,23,14548.83
1949,978,26,12,6024.8
1950,978,2,1,60612.65
1951,979,11,6,36641.87
1952,979,25,7,8476.65
1953,980,18,1,75054.59
1954,981,6,2,97372.86
1955,981,5,2,72992.08
1956,982,28,25,7561.23
1957,983,9,4,23432.45
1958,983,23,4,10050.29
1959,984,12,5,28525.66
1960,985,6,2,95734.86
1961,985,7,2,41131.99
1962,986,5,3,71322.81
1963,986,11,3,36459.24
1964,986,30,28,14193.27
1965,987,12,2,28915.38
1966,988,19,4,31202.31
1967,989,4,3,36955.68
1968,990,12,5,28853.72
1969,990,29,6,11111.94
1970,990,25,19,8681.08
1971,991,1,3,87205.92
1972,991,9,1,24126.37
1973,992,24,7,45111.84
1974,992,7,4,40997.1
1975,992,4,2,38566.44
1976,993,4,1,37232.89
1977,994,26,9,6056.03
1978,994,6,2,96055.07
1979,995,12,4,29609.0
1980,995,2,3,62877.7
1981,996,8,2,69942.74
1982,996,4,1,37554.79
1983,996,28,21,7544.65
1984,997,4,1,38694.12
1985,997,3,3,48527.38
1986,998,19,7,31403.78
1987,998,23,6,9872.86
1988,998,28,18,7560.6
1989,999,5,3,71207.42
1990,1000,4,2,37941.1
1991,1001,3,3,47002.4
1992,1002,4,2,38097.44
1993,1002,6,1,92308.33
1994,1003,8,2,68377.52
1995,1003,3,2,47188.89
1996,1004,9,6,24289.63
1997,1005,2,2,62626.36
1998,1005,30,18,14214.95
1999,1006,24,4,44737.98
2000,1006,9,6,23653.26
2001,1006,12,3,28298.95
2002,1007,20,10,28437.28
2003,1008,5,3,73519.2
2004,1009,20,3,28535.79
2005,1010,2,1,63673.1
2006,1011,21,6,15010.23
2007,1012,23,4,10017.4
2008,1013,10,4,18275.73
2009,1013,5,1,72133.22
2010,1013,6,1,94369.94
2011,1014,24,2,44737.52
2012,1014,11,5,36897.62
2013,1015,11,4,35448.23
2014,1015,9,6,24662.06
2015,1016,10,6,18289.98
2016,1016,23,8,9931.84
2017,1016,6,1,92787.22
2018,1017,22,4,12259.28
2019,1018,3,3,46744.22
2020,1019,3,3,47184.84
2021,1019,15,3,174848.77
2022,1020,29,29,11238.84
2023,1020,25,20,8684.98
2024,1020,10,5,18621.45
2025,1021,6,3,92700.25
2026,1021,2,1,62875.52
2027,1021,3,2,47776.08
2028,1022,24,4,46569.2
2029,1023,2,3,60740.01
2030,1024,4,1,38850.37
2031,1024,1,2,86579.03
2032,1025,5,1,72215.28
2033,1025,3,3,48544.64
2034,1026,29,10,11105.59
2035,1026,11,1,35048.83
2036,1027,10,2,18858.12
2037,1027,20,5,27457.88
2038,1028,14,3,118774.65
2039,1028,8,2,69283.39
2040,1028,7,5,41587.28
2041,1029,29,30,11165.03
2042,1030,4,1,37425.06
2043,1030,7,1,43192.33
2044,1031,5,1,70708.86
2045,1032,20,3,28290.69
2046,1033,20,7,28668.16
2047,1033,11,6,36769.26
2048,1033,9,6,24630.57
2049,1034,25,17,8730.86
2050,1034,10,1,18667.21
2051,1034,9,5,23520.55
2052,1035,29,21,10736.3
2053,1035,21,5,15243.29
2054,1035,23,9,10068.44
2055,1036,11,6,35159.05
2056,1037,11,6,35453.41
2057,1037,21,9,14710.38
2058,1037,20,8,27793.14
2059,1038,16,3,131085.02
2060,1038,3,3,48948.77
2061,1038,5,1,71170.77
